Stop_ID,Department,Assignment,Lat,Lon,Discretion,Race,DateTime
6330,Cherry PD,Crime Reduction,42.6421,-84.0426,High,White,7/16/2023 2:25
6012,Cherry PD,Crime Reduction,42.6078,-83.9666,High,White,2/22/2023 11:28
6284,Cherry PD,Crime Reduction,42.5926,-83.9359,Low,Unknown,7/3/2023 10:58
8358,Cherry PD,General,42.5992,-83.9077,High,White,10/23/2023 14:58
7992,Cherry PD,General,42.3711,-83.7516,High,White,8/3/2023 23:30
8282,Cherry PD,General,42.5165,-83.7288,Low,White,9/28/2023 13:08
8538,Cherry PD,General,42.5293,-83.7753,High,White,12/10/2023 15:59
6320,Cherry PD,Crime Reduction,42.5956,-83.9402,High,White,7/14/2023 22:06
6597,Cherry PD,Crime Reduction,42.5828,-83.8998,Low,White,9/6/2023 16:15
8794,Cherry PD,Special Focus,42.5489,-83.7899,Low,White,11/21/2023 2:38
6876,Cherry PD,General,42.6059,-83.9614,Low,White,1/12/2023 14:26
7895,Cherry PD,General,42.5393,-83.7534,High,White,7/11/2023 0:03
8204,Cherry PD,General,42.7353,-83.7627,High,Black,9/6/2023 17:41
8953,Cherry PD,Training,42.6453,-84.0491,High,White,7/25/2023 21:31
7205,Cherry PD,General,42.5166,-83.7298,Low,White,3/19/2023 8:25
8622,Cherry PD,Other,42.5909,-83.9352,Low,Black,6/23/2023 15:25
7801,Cherry PD,General,42.6064,-83.9633,Low,White,7/1/2023 20:36
7433,Cherry PD,General,42.8287,-83.7309,Low,White,4/17/2023 21:37
7926,Cherry PD,General,42.5239,-83.7749,Low,White,7/15/2023 14:15
8006,Cherry PD,General,42.3541,-83.7488,High,White,8/9/2023 6:35
6736,Cherry PD,Crime Reduction,42.5509,-83.8034,Low,White,12/20/2023 20:26
6953,Cherry PD,General,42.5567,-83.7537,High,White,2/4/2023 10:51
8600,Cherry PD,General,42.5377,-83.7454,High,White,12/28/2023 19:15
7741,Cherry PD,General,42.3994,-83.763,High,Black,6/8/2023 15:09
6245,Cherry PD,Crime Reduction,42.4612,-83.9065,High,White,6/30/2023 17:44
6588,Cherry PD,Crime Reduction,42.5789,-83.8664,Low,White,9/5/2023 14:46
8817,Cherry PD,Special Focus,42.6146,-83.9613,Low,White,12/1/2023 1:17
7051,Cherry PD,General,42.5512,-83.8053,High,Unknown,2/21/2023 17:21
6155,Cherry PD,Crime Reduction,42.3957,-83.7667,High,Black,5/20/2023 19:59
7003,Cherry PD,General,42.5739,-83.8342,High,Unknown,2/16/2023 23:45
6275,Cherry PD,Crime Reduction,42.3741,-83.7537,High,Black,7/4/2023 17:06
8128,Cherry PD,General,42.6384,-84.0047,High,White,9/3/2023 10:16
7339,Cherry PD,General,42.5371,-83.7317,High,White,4/5/2023 10:59
7385,Cherry PD,General,42.551,-83.8003,High,Hispanic,4/14/2023 23:27
8638,Cherry PD,Special Focus,42.5192,-83.758,High,White,3/16/2023 7:01
7906,Cherry PD,General,42.5664,-83.8392,High,White,7/12/2023 23:21
6673,Cherry PD,Crime Reduction,42.5451,-83.7843,Low,White,12/13/2023 18:27
8082,Cherry PD,General,42.6311,-83.8189,High,Unknown,8/28/2023 20:37
7067,Cherry PD,General,42.5994,-83.97,High,Unknown,2/26/2023 12:09
6595,Cherry PD,Crime Reduction,42.5726,-83.8482,High,White,9/7/2023 15:52
8493,Cherry PD,General,42.6099,-83.9773,High,White,12/2/2023 17:29
8255,Cherry PD,General,42.6501,-84.0725,High,Unknown,9/20/2023 17:03
6257,Cherry PD,Crime Reduction,42.5792,-83.8733,High,Unknown,7/2/2023 20:25
6340,Cherry PD,Crime Reduction,42.379,-83.7571,High,Black,7/18/2023 2:50
8298,Cherry PD,General,42.7659,-83.7535,Low,Unknown,10/4/2023 21:48
7540,Cherry PD,General,42.3882,-83.7623,High,White,5/7/2023 6:06
8767,Cherry PD,Special Focus,42.6115,-83.9541,High,Other,10/17/2023 13:42
6842,Cherry PD,General,42.5331,-83.7668,High,White,1/4/2023 13:00
6234,Cherry PD,Crime Reduction,42.5224,-83.7238,High,White,6/29/2023 12:16
8703,Cherry PD,Special Focus,42.3405,-83.7449,Low,White,6/18/2023 9:35
6916,Cherry PD,General,42.3798,-83.758,Low,White,1/25/2023 15:02
8355,Cherry PD,General,42.522,-83.718,Low,White,10/21/2023 11:38
7122,Cherry PD,General,42.5784,-83.8618,High,White,3/8/2023 18:01
6853,Cherry PD,General,42.4206,-83.7679,High,White,1/9/2023 18:07
6887,Cherry PD,General,42.5569,-83.7431,High,Unknown,1/13/2023 15:07
8383,Cherry PD,General,42.611,-83.9847,High,White,10/31/2023 8:00
6054,Cherry PD,Crime Reduction,42.5216,-83.7598,High,White,3/17/2023 20:43
6761,Cherry PD,Crime Reduction,42.5526,-83.8135,High,White,12/19/2023 19:58
6793,Cherry PD,Crime Reduction,42.5516,-83.7962,Low,White,12/22/2023 15:59
7349,Cherry PD,General,42.5895,-83.8823,High,White,4/8/2023 3:11
6289,Cherry PD,Crime Reduction,42.5787,-83.8777,Low,Black,7/1/2023 13:56
8506,Cherry PD,General,42.5711,-83.8466,High,White,12/3/2023 18:44
7208,Cherry PD,General,42.5238,-83.7716,High,White,3/16/2023 22:18
6480,Cherry PD,Crime Reduction,42.6046,-83.9585,Low,White,8/23/2023 18:47
6203,Cherry PD,Crime Reduction,42.5621,-83.8319,High,White,6/1/2023 20:05
6188,Cherry PD,Crime Reduction,42.5301,-83.7648,High,White,6/4/2023 15:45
8468,Cherry PD,General,42.464,-83.7554,High,White,11/26/2023 22:41
8945,Cherry PD,Training,42.5289,-83.7792,High,White,7/22/2023 18:02
8671,Cherry PD,Special Focus,42.4771,-83.7549,Low,White,4/17/2023 6:51
7664,Cherry PD,General,42.6204,-83.9931,Low,Unknown,5/30/2023 15:29
6642,Cherry PD,Crime Reduction,42.5434,-83.7813,Low,White,12/12/2023 16:19
8340,Cherry PD,General,42.4631,-83.7547,High,Black,10/18/2023 22:32
7018,Cherry PD,General,42.593,-83.8891,Low,White,2/20/2023 13:30
8612,Cherry PD,General,42.7299,-83.8422,High,White,12/30/2023 20:39
6977,Cherry PD,General,42.625,-83.982,High,White,2/9/2023 13:41
8831,Cherry PD,Special Focus,42.5497,-83.7918,Low,Black,12/27/2023 2:45
8627,Cherry PD,Other,42.5728,-83.8461,Low,Black,9/19/2023 16:44
7131,Cherry PD,General,42.653,-83.8372,High,White,3/8/2023 14:08
8312,Cherry PD,General,42.3075,-83.9384,High,Black,10/8/2023 14:29
6384,Cherry PD,Crime Reduction,42.5472,-83.7889,Low,White,7/31/2023 20:49
8858,Cherry PD,Training,42.5334,-83.7565,High,White,4/23/2023 21:11
7041,Cherry PD,General,42.3,-84.0242,High,White,2/21/2023 15:37
6264,Cherry PD,Crime Reduction,42.5641,-83.835,Low,White,7/1/2023 21:21
6610,Cherry PD,Crime Reduction,42.5334,-83.7578,High,White,9/28/2023 17:39
8875,Cherry PD,Training,42.599,-83.9452,Low,Black,6/4/2023 2:30
6663,Cherry PD,Crime Reduction,42.5654,-83.8365,Low,White,12/12/2023 19:14
7521,Cherry PD,General,42.4821,-83.7565,High,White,4/29/2023 22:55
7782,Cherry PD,General,42.3487,-83.7459,High,Black,6/23/2023 11:21
8853,Cherry PD,Training,42.3403,-83.7445,High,White,4/21/2023 21:19
6641,Cherry PD,Crime Reduction,42.5474,-83.7519,Low,White,12/10/2023 18:25
6166,Cherry PD,Crime Reduction,42.5303,-83.754,High,White,5/29/2023 17:58
6005,Cherry PD,Crime Reduction,42.5781,-83.8537,Low,White,2/23/2023 10:32
7098,Cherry PD,General,42.5339,-83.7518,High,White,3/4/2023 4:01
7945,Cherry PD,General,42.6296,-83.8711,Low,White,7/19/2023 23:59
8778,Cherry PD,Special Focus,42.654,-83.7571,Low,Unknown,10/26/2023 6:27
6258,Cherry PD,Crime Reduction,42.6861,-83.7599,High,White,7/3/2023 20:31
8272,Cherry PD,General,42.5404,-83.7478,High,White,9/24/2023 23:14
7209,Cherry PD,General,42.3232,-83.7178,High,Black,3/20/2023 12:56
7859,Cherry PD,General,42.5316,-83.766,High,Black,7/5/2023 20:07
6631,Cherry PD,Crime Reduction,42.337,-83.7443,Low,White,11/27/2023 21:31
8771,Cherry PD,Special Focus,42.6334,-83.748,Low,White,10/21/2023 15:34
6464,Cherry PD,Crime Reduction,42.5225,-83.7135,Low,White,8/22/2023 18:06
6325,Cherry PD,Crime Reduction,42.617,-83.9944,High,White,7/15/2023 1:12
7135,Cherry PD,General,42.5917,-83.9359,High,White,3/8/2023 21:17
8636,Cherry PD,Special Focus,42.5402,-83.7481,High,White,3/9/2023 14:46
6792,Cherry PD,Crime Reduction,42.5447,-83.7826,Low,White,12/18/2023 18:09
8329,Cherry PD,General,42.538,-83.7709,Low,Black,10/16/2023 2:16
8125,Cherry PD,General,42.6239,-83.9783,High,White,9/4/2023 10:02
8364,Cherry PD,General,42.3334,-83.7429,High,White,10/26/2023 14:44
6030,Cherry PD,Crime Reduction,42.541,-83.7751,High,White,3/18/2023 22:21
8639,Cherry PD,Special Focus,42.4424,-83.9573,High,White,3/14/2023 6:54
7138,Cherry PD,General,42.6669,-83.7601,High,Unknown,3/11/2023 14:14
7046,Cherry PD,General,42.5223,-83.7119,Low,Unknown,2/24/2023 1:11
6286,Cherry PD,Crime Reduction,42.5795,-83.8642,Low,White,7/1/2023 11:49
7478,Cherry PD,General,42.4666,-83.7567,Low,White,4/25/2023 18:16
8815,Cherry PD,Special Focus,42.6245,-83.7494,High,Black,12/1/2023 0:35
7162,Cherry PD,General,42.5772,-83.8768,High,White,3/11/2023 21:19
6138,Cherry PD,Crime Reduction,42.5998,-83.9468,Low,White,5/20/2023 22:06
7870,Cherry PD,General,42.394,-83.7613,High,White,7/3/2023 23:34
7276,Cherry PD,General,42.4591,-83.9019,High,White,3/25/2023 20:25
8573,Cherry PD,General,42.5857,-83.9257,Low,White,12/22/2023 7:12
7337,Cherry PD,General,42.5716,-83.8458,High,White,4/3/2023 21:33
7648,Cherry PD,General,42.5914,-83.9361,Low,Unknown,5/27/2023 18:57
7378,Cherry PD,General,42.5229,-83.7016,Low,White,4/11/2023 17:03
8202,Cherry PD,General,42.7296,-83.7639,High,White,9/5/2023 12:42
8420,Cherry PD,General,42.3975,-83.7636,High,White,11/12/2023 14:19
7854,Cherry PD,General,42.5513,-83.8093,High,White,7/1/2023 18:52
8375,Cherry PD,General,42.3095,-83.9804,High,White,10/30/2023 21:49
7272,Cherry PD,General,42.7776,-83.7753,High,White,3/27/2023 16:30
6017,Cherry PD,Crime Reduction,42.5784,-83.8718,Low,Unknown,2/25/2023 12:32
8191,Cherry PD,General,42.6084,-83.9722,Low,Black,9/6/2023 16:32
8495,Cherry PD,General,42.7087,-83.9597,High,Black,12/4/2023 19:35
6724,Cherry PD,Crime Reduction,42.5511,-83.7983,Low,White,12/16/2023 16:19
7702,Cherry PD,General,42.5581,-83.8244,Low,White,5/30/2023 15:20
8954,Cherry PD,Training,42.6465,-84.0515,High,Unknown,7/24/2023 23:16
8235,Cherry PD,General,42.3979,-83.7631,High,White,9/13/2023 0:29
6335,Cherry PD,Crime Reduction,42.5846,-83.9088,Low,White,7/18/2023 21:09
6190,Cherry PD,Crime Reduction,42.5403,-83.7736,High,White,6/2/2023 16:44
6145,Cherry PD,Crime Reduction,42.604,-83.9548,Low,Black,5/19/2023 16:19
6983,Cherry PD,General,42.4409,-83.7554,High,Unknown,2/9/2023 18:31
8754,Cherry PD,Special Focus,42.6201,-83.8756,Low,White,9/6/2023 15:01
6083,Cherry PD,Crime Reduction,42.5461,-83.7866,High,White,3/18/2023 9:29
7978,Cherry PD,General,42.3631,-83.749,Low,White,7/31/2023 6:13
6075,Cherry PD,Crime Reduction,42.551,-83.8014,High,White,3/19/2023 6:33
8624,Cherry PD,Other,42.6756,-84.659,High,White,7/1/2023 7:09
8524,Cherry PD,General,42.6524,-83.7429,Low,White,12/8/2023 14:27
8466,Cherry PD,General,42.5731,-83.8482,High,Black,11/27/2023 1:22
6319,Cherry PD,Crime Reduction,42.5688,-83.8127,High,White,7/14/2023 20:13
6298,Cherry PD,Crime Reduction,42.7255,-83.7631,High,White,7/1/2023 20:23
8834,Cherry PD,Training,42.6316,-83.7872,High,White,1/14/2023 7:32
6696,Cherry PD,Crime Reduction,42.5354,-83.7692,High,White,12/19/2023 14:59
6311,Cherry PD,Crime Reduction,42.7057,-83.7625,High,Black,7/2/2023 6:39
7572,Cherry PD,General,42.5251,-83.7753,Low,White,5/14/2023 4:58
7885,Cherry PD,General,42.3361,-83.7437,High,White,7/8/2023 22:04
7731,Cherry PD,General,42.5313,-83.7696,High,White,6/3/2023 6:21
7425,Cherry PD,General,42.6215,-83.9845,High,White,4/15/2023 23:47
6628,Cherry PD,Crime Reduction,42.5499,-83.792,Low,White,11/23/2023 20:16
7293,Cherry PD,General,42.5554,-83.8188,High,Unknown,3/29/2023 7:52
7742,Cherry PD,General,42.6297,-83.8559,High,White,6/7/2023 6:50
7184,Cherry PD,General,42.5311,-83.7535,High,White,3/17/2023 9:15
6375,Cherry PD,Crime Reduction,42.5217,-83.7382,Low,White,7/28/2023 22:29
8030,Cherry PD,General,42.6184,-83.9963,Low,White,8/14/2023 6:21
7112,Cherry PD,General,42.5786,-83.8598,High,Unknown,3/5/2023 6:05
6077,Cherry PD,Crime Reduction,42.522,-83.7243,High,White,3/22/2023 7:16
8412,Cherry PD,General,42.6182,-83.8758,High,White,11/10/2023 21:56
8725,Cherry PD,Special Focus,42.5229,-83.7527,High,White,7/18/2023 6:47
7539,Cherry PD,General,42.4356,-83.7593,High,White,5/3/2023 16:03
8334,Cherry PD,General,42.522,-83.7456,Low,White,10/16/2023 19:32
7440,Cherry PD,General,42.607,-83.8751,High,White,4/21/2023 22:18
8341,Cherry PD,General,42.4741,-83.7557,High,White,10/15/2023 17:31
7919,Cherry PD,General,42.6034,-83.9541,Low,Black,7/13/2023 20:33
7448,Cherry PD,General,42.4106,-83.9125,Low,White,4/18/2023 5:32
7012,Cherry PD,General,42.3314,-83.7433,High,White,2/15/2023 11:02
8497,Cherry PD,General,42.6482,-83.7553,Low,Black,12/4/2023 0:28
8432,Cherry PD,General,42.6743,-83.8363,High,White,11/23/2023 6:51
8410,Cherry PD,General,42.733,-83.8425,High,White,11/13/2023 1:32
6131,Cherry PD,Crime Reduction,42.52,-83.7555,High,White,5/18/2023 19:44
7148,Cherry PD,General,42.6362,-83.7504,High,White,3/12/2023 10:58
7986,Cherry PD,General,42.5344,-83.7551,High,White,7/31/2023 21:09
6488,Cherry PD,Crime Reduction,42.6104,-83.984,Low,White,8/27/2023 13:44
8971,Cherry PD,Training,42.7441,-83.7647,Low,White,8/4/2023 16:56
7748,Cherry PD,General,42.5646,-83.7714,Low,White,6/11/2023 14:46
6100,Cherry PD,Crime Reduction,42.5139,-83.7585,Low,White,3/26/2023 14:20
7172,Cherry PD,General,42.6068,-83.9634,Low,White,3/14/2023 12:16
6734,Cherry PD,Crime Reduction,42.5568,-83.8224,High,White,12/19/2023 19:47
6410,Cherry PD,Crime Reduction,42.6041,-83.9556,High,White,8/17/2023 20:18
7382,Cherry PD,General,42.6032,-83.7407,Low,White,4/12/2023 20:55
8306,Cherry PD,General,42.5436,-83.7517,High,Unknown,10/4/2023 16:41
7784,Cherry PD,General,42.4909,-83.7576,Low,White,6/25/2023 14:27
7762,Cherry PD,General,42.3009,-83.7738,Low,White,6/12/2023 9:59
8303,Cherry PD,General,42.5787,-83.8648,High,White,10/4/2023 4:12
8060,Cherry PD,General,42.552,-83.8107,Low,White,8/20/2023 20:55
6427,Cherry PD,Crime Reduction,42.5428,-83.7797,High,White,8/21/2023 19:57
6611,Cherry PD,Crime Reduction,42.5226,-83.704,Low,White,9/26/2023 17:53
8239,Cherry PD,General,42.3258,-83.7425,High,Black,9/15/2023 14:16
8402,Cherry PD,General,42.5668,-83.8394,High,Unknown,11/7/2023 14:48
7023,Cherry PD,General,42.3884,-83.995,High,White,2/18/2023 18:11
7520,Cherry PD,General,42.564,-83.74,High,White,5/2/2023 22:42
6505,Cherry PD,Crime Reduction,42.5729,-83.848,Low,White,9/1/2023 20:07
7896,Cherry PD,General,42.6332,-84.0199,High,White,7/7/2023 1:12
8319,Cherry PD,General,42.6127,-83.9863,Low,White,10/11/2023 15:48
8976,Cherry PD,Training,42.3595,-83.7491,High,White,8/10/2023 18:23
7468,Cherry PD,General,42.5696,-83.844,High,White,4/21/2023 13:42
8652,Cherry PD,Special Focus,42.5281,-83.759,High,White,4/2/2023 21:57
8647,Cherry PD,Special Focus,42.5874,-83.9345,High,White,3/29/2023 6:18
8705,Cherry PD,Special Focus,42.6332,-83.7488,High,White,6/22/2023 15:10
6543,Cherry PD,Crime Reduction,42.5791,-83.8682,High,White,8/30/2023 16:32
8726,Cherry PD,Special Focus,42.4284,-83.7748,High,White,7/26/2023 14:35
8215,Cherry PD,General,42.5894,-83.8746,High,Black,9/8/2023 11:12
8978,Cherry PD,Training,42.5895,-83.7393,High,White,8/13/2023 8:50
8222,Cherry PD,General,42.543,-83.7874,High,White,9/10/2023 2:24
8172,Cherry PD,General,42.7117,-83.7623,High,Unknown,9/2/2023 1:05
8257,Cherry PD,General,42.5874,-83.9343,Low,Black,9/21/2023 23:19
7367,Cherry PD,General,42.5661,-83.8398,High,Black,4/7/2023 20:02
8534,Cherry PD,General,42.7895,-83.7359,Low,White,12/8/2023 18:22
7552,Cherry PD,General,42.3356,-83.7435,High,White,5/8/2023 16:22
7868,Cherry PD,General,42.6077,-83.9698,High,White,7/3/2023 21:52
6195,Cherry PD,Crime Reduction,42.5449,-83.784,Low,White,6/2/2023 18:27
6781,Cherry PD,Crime Reduction,42.5495,-83.7927,Low,White,12/20/2023 15:51
8884,Cherry PD,Training,42.5687,-83.8146,High,White,6/9/2023 21:00
7111,Cherry PD,General,42.5399,-83.748,High,Unknown,3/3/2023 16:58
8076,Cherry PD,General,42.3605,-83.7488,High,White,8/26/2023 2:38
6976,Cherry PD,General,42.626,-83.8758,High,White,2/9/2023 0:06
8196,Cherry PD,General,42.6077,-83.9696,High,White,9/8/2023 16:37
7879,Cherry PD,General,42.5887,-83.8746,High,Black,7/4/2023 22:58
6213,Cherry PD,Crime Reduction,42.5788,-83.8872,Low,White,6/3/2023 9:16
7368,Cherry PD,General,42.5216,-83.7419,High,White,4/7/2023 20:11
6338,Cherry PD,Crime Reduction,42.6519,-84.172,High,Black,7/16/2023 2:43
6575,Cherry PD,Crime Reduction,42.5794,-83.8653,Low,White,8/30/2023 19:22
6860,Cherry PD,General,42.4306,-83.7658,Low,White,1/13/2023 22:57
8734,Cherry PD,Special Focus,42.6307,-83.8244,High,White,7/29/2023 15:30
7442,Cherry PD,General,42.6497,-83.7553,Low,White,4/20/2023 11:43
7764,Cherry PD,General,42.4,-83.7628,High,White,6/13/2023 6:08
8871,Cherry PD,Training,42.3242,-83.7419,Low,Black,5/23/2023 22:32
7244,Cherry PD,General,42.5107,-83.9305,High,White,3/22/2023 17:47
8446,Cherry PD,General,42.5758,-83.8532,Low,Unknown,11/23/2023 14:23
6119,Cherry PD,Crime Reduction,42.5648,-83.8359,High,White,5/20/2023 14:57
7701,Cherry PD,General,42.5891,-83.8777,High,White,5/28/2023 14:26
7459,Cherry PD,General,42.5795,-83.8589,Low,White,4/22/2023 19:46
8475,Cherry PD,General,42.5596,-83.8255,High,Black,12/3/2023 22:05
8656,Cherry PD,Special Focus,42.381,-83.7579,High,White,4/6/2023 8:30
8628,Cherry PD,Other,42.3816,-83.7589,High,White,9/22/2023 9:55
7956,Cherry PD,General,42.6045,-83.9572,High,Black,7/22/2023 18:46
8351,Cherry PD,General,42.5862,-83.9268,High,White,10/19/2023 12:34
6089,Cherry PD,Crime Reduction,42.532,-83.7656,High,Black,3/25/2023 11:39
6866,Cherry PD,General,42.651,-84.1383,Low,White,1/12/2023 6:30
7836,Cherry PD,General,42.5234,-83.7598,High,White,7/3/2023 21:35
7241,Cherry PD,General,42.6158,-83.7463,High,White,3/20/2023 21:19
6756,Cherry PD,Crime Reduction,42.544,-83.7805,Low,White,12/19/2023 18:03
8339,Cherry PD,General,42.31,-84.0168,High,White,10/14/2023 17:14
8825,Cherry PD,Special Focus,42.3853,-83.918,High,White,12/6/2023 6:30
8236,Cherry PD,General,42.632,-83.8756,High,White,9/13/2023 19:02
7513,Cherry PD,General,42.5773,-83.7532,High,White,4/30/2023 22:33
7355,Cherry PD,General,42.5567,-83.8648,Low,White,4/8/2023 7:31
7056,Cherry PD,General,42.5477,-83.7518,High,Unknown,2/23/2023 18:49
8723,Cherry PD,Special Focus,42.583,-83.8605,Low,White,7/17/2023 15:36
6431,Cherry PD,Crime Reduction,42.5627,-83.8316,Low,White,8/21/2023 10:20
7661,Cherry PD,General,42.5778,-83.8797,High,White,5/28/2023 3:10
6758,Cherry PD,Crime Reduction,42.5326,-83.7651,High,White,12/20/2023 18:37
8029,Cherry PD,General,42.5349,-83.7552,Low,White,8/17/2023 17:31
7665,Cherry PD,General,42.6212,-83.943,High,Unknown,5/29/2023 15:59
7891,Cherry PD,General,42.6609,-84.0385,High,White,7/7/2023 23:51
8518,Cherry PD,General,42.3553,-83.7472,Low,White,12/7/2023 15:28
6775,Cherry PD,Crime Reduction,42.5462,-83.7858,Low,White,12/20/2023 13:21
8176,Cherry PD,General,42.5438,-83.7877,High,White,9/2/2023 15:00
7869,Cherry PD,General,42.7891,-83.7388,High,Black,7/3/2023 22:19
7559,Cherry PD,General,42.5823,-83.8623,High,White,5/9/2023 2:07
8907,Cherry PD,Training,42.5901,-83.9336,Low,White,7/3/2023 20:21
8662,Cherry PD,Special Focus,42.3651,-84.0651,High,White,4/10/2023 7:55
8083,Cherry PD,General,42.6085,-83.9724,High,White,9/2/2023 21:23
7510,Cherry PD,General,42.585,-83.9254,High,Black,4/28/2023 3:08
6957,Cherry PD,General,42.5227,-83.728,Low,Unknown,2/7/2023 0:25
6980,Cherry PD,General,42.3561,-83.7475,High,Unknown,2/7/2023 5:06
8084,Cherry PD,General,42.5939,-83.9335,High,White,9/1/2023 9:34
8291,Cherry PD,General,42.6216,-83.9697,Low,Black,10/1/2023 23:10
8018,Cherry PD,General,42.6207,-83.7491,Low,White,8/14/2023 14:12
6952,Cherry PD,General,42.5398,-83.7482,Low,Black,2/4/2023 14:12
7612,Cherry PD,General,42.5511,-83.8015,Low,White,5/20/2023 22:50
6851,Cherry PD,General,42.6322,-83.7531,High,White,1/9/2023 21:35
8182,Cherry PD,General,42.6061,-83.9627,Low,White,9/7/2023 14:45
6387,Cherry PD,Crime Reduction,42.5889,-83.932,High,White,7/27/2023 21:35
8967,Cherry PD,Training,42.588,-83.7383,High,White,8/4/2023 15:18
8136,Cherry PD,General,42.5361,-83.7551,High,White,9/2/2023 14:02
6412,Cherry PD,Crime Reduction,42.5837,-83.9005,High,White,8/19/2023 22:25
8160,Cherry PD,General,42.5405,-83.7863,High,White,9/5/2023 22:20
7973,Cherry PD,General,42.5654,-83.9321,High,White,7/27/2023 22:05
6399,Cherry PD,Crime Reduction,42.6419,-84.0403,High,White,8/18/2023 22:40
8744,Cherry PD,Special Focus,42.6201,-83.8753,High,White,8/25/2023 15:13
8489,Cherry PD,General,42.6482,-84.1059,High,White,12/3/2023 3:22
8985,Cherry PD,Training,42.5977,-83.9055,High,White,9/16/2023 19:11
8398,Cherry PD,General,42.6089,-83.9729,Low,Black,11/9/2023 23:13
6583,Cherry PD,Crime Reduction,42.3376,-83.7445,Low,White,9/1/2023 0:17
6721,Cherry PD,Crime Reduction,42.5515,-83.8016,Low,White,12/18/2023 15:46
8482,Cherry PD,General,42.5733,-83.8501,Low,White,11/30/2023 21:18
6938,Cherry PD,General,42.3412,-83.7449,High,White,1/31/2023 14:13
6725,Cherry PD,Crime Reduction,42.5467,-83.7877,Low,Unknown,12/18/2023 16:50
7147,Cherry PD,General,42.5422,-83.7779,High,White,3/11/2023 10:35
6871,Cherry PD,General,42.5904,-83.9346,Low,White,1/14/2023 10:01
8952,Cherry PD,Training,42.6222,-83.9993,High,White,7/21/2023 21:11
7282,Cherry PD,General,42.3225,-83.7196,High,White,3/28/2023 9:59
8200,Cherry PD,General,42.5941,-83.8928,High,White,9/8/2023 23:50
8975,Cherry PD,Training,42.554,-83.8161,High,White,8/10/2023 8:00
